label,R,G,B,C,C-R,C-G,C-B,R-G,R-B,G-B
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,620,990,464,2108,1488,1118,1644,-370,156,526
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1076,473,2350,1723,1274,1877,-449,154,603
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1006,433,2164,1537,1158,1731,-379,194,573
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,627,1022,473,2246,1619,1224,1773,-395,154,549
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,620,1006,433,2164,1544,1158,1731,-386,187,573
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,493,2246,1619,1224,1753,-395,134,529
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,627,1022,494,2246,1619,1224,1752,-395,133,528
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1096,530,2361,1727,1265,1831,-462,104,566
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,634,1022,530,2246,1612,1224,1716,-388,104,492
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,695,1184,536,2509,1814,1325,1973,-489,159,648
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,704,1184,530,2509,1805,1325,1979,-480,174,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,738,1184,530,2595,1857,1411,2065,-446,208,654
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1248,536,2635,1878,1387,2099,-491,221,712
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,757,1218,536,2595,1838,1377,2059,-461,221,682
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,721,1182,518,2594,1873,1412,2076,-461,203,664
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,704,1096,485,2397,1693,1301,1912,-392,219,611
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,641,1089,464,2317,1676,1228,1853,-448,177,625
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,618,1012,459,2175,1557,1163,1716,-394,159,553
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,481,740,329,1600,1119,860,1271,-259,152,411
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,618,1010,428,2175,1557,1165,1747,-392,190,582
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,641,1012,445,2205,1564,1193,1760,-371,196,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1012,445,2205,1548,1193,1760,-355,212,567
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,657,1039,445,2260,1603,1221,1815,-382,212,594
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1079,469,2367,1702,1288,1898,-414,196,610
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,665,1104,484,2383,1718,1279,1899,-439,181,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1104,484,2383,1726,1279,1899,-447,173,620
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,657,1120,505,2392,1735,1272,1887,-463,152,615
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,654,1079,505,2392,1738,1313,1887,-425,149,574
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,685,1115,497,2395,1710,1280,1898,-430,188,618
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,603,999,453,2141,1538,1142,1688,-396,150,546
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,601,944,440,2067,1466,1123,1627,-343,161,504
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,573,925,381,1906,1333,981,1525,-352,192,544
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,566,218,1183,811,617,965,-194,154,348
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,372,524,218,1183,811,659,965,-152,154,306
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,400,676,273,1265,865,589,992,-276,127,403
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,372,588,256,1214,842,626,958,-216,116,332
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,466,765,319,1612,1146,847,1293,-299,147,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,485,765,319,1628,1143,863,1309,-280,166,446
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,563,926,378,1978,1415,1052,1600,-363,185,548
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,726,286,1628,1143,902,1342,-241,199,440
green,485,827,378,1681,1196,854,1303,-342,107,449
green,485,827,378,1681,1196,854,1303,-342,107,449
green,485,827,378,1681,1196,854,1303,-342,107,449
green,485,827,378,1681,1196,854,1303,-342,107,449
