label,R,G,B,C,C-R,C-G,C-B,R-G,R-B,G-B
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,1911,4076,2913,8997,7086,4921,6084,-2165,-1002,1163
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,2126,3579,2529,8381,6255,4802,5852,-1453,-403,1050
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
white,1769,3155,2173,7678,5909,4523,5505,-1386,-404,982
